t,u,theta,phi
18.02,-0.5235988,0.001005638,0.5041335
18.03,-0.5235988,0.0009301687,0.5041335
18.04,-0.5235988,0.0008569412,0.5041335
18.05,-0.5235988,0.0007553779,0.5041335
18.06,-0.5235988,0.000692135,0.5041335
18.07,-0.5235988,0.0007081349,0.5041335
18.08,-0.5235988,0.0007788956,0.5041335
18.09,-0.5235988,0.0006812592,0.5041335
18.1,-0.5235988,0.0006636541,0.5041335
18.11,-0.5235988,0.0007281008,0.5041335
18.12,-0.5235988,0.0007566675,0.4992712
18.13,-0.5235988,0.0007708613,0.5041335
18.14,-0.5235988,0.0009089091,0.5089958
18.15,-0.5235988,0.0009039257,0.5041335
18.16,-0.5235988,0.0008386671,0.5041335
18.17,-0.5235988,0.0007582769,0.5041335
18.18,-0.5235988,0.0007424098,0.5089958
18.19,-0.5235988,0.0007576435,0.4992712
18.2,-0.5235988,0.0007469857,0.5041335
18.21,-0.5235988,0.0008688557,0.5089958
18.22,-0.5235988,0.0008196729,0.5041335
18.23,-0.5235988,0.0008185741,0.5041335
18.24,-0.5235988,0.0008623502,0.5089958
18.25,-0.5235988,0.0009272643,0.5041335
18.26,-0.5235988,0.000968062,0.5089958
18.27,-0.5235988,0.001029625,0.5041335
18.28,-0.5235988,0.0009436116,0.5041335
18.29,-0.5235988,0.0009846017,0.5041335
18.3,-0.5235988,0.001021529,0.5089958
18.31,-0.5235988,0.0009946844,0.5041335
18.32,-0.5235988,0.001086,0.5041335
18.33,-0.5235988,0.001061344,0.5041335
18.34,-0.5235988,0.00113748,0.5041335
18.35,-0.5235988,0.001058438,0.5089958
18.36,-0.5235988,0.001066649,0.5041335
18.37,-0.5235988,0.001089233,0.5089958
18.38,-0.5235988,0.0009953866,0.5089958
18.39,-0.5235988,0.001009079,0.5041335
18.4,-0.5235988,0.001028465,0.5041335
18.41,-0.5235988,0.0010989,0.5089958
18.42,-0.5235988,0.00107964,0.5041335
18.43,-0.5235988,0.001046397,0.5041335
18.44,-0.5235988,0.001083678,0.5041335
18.45,-0.5235988,0.001111784,0.5041335
18.46,-0.5235988,0.001094197,0.5041335
18.47,-0.5235988,0.001075099,0.5041335
18.48,-0.5235988,0.001094916,0.5089958
18.49,-0.5235988,0.001067459,0.5041335
18.5,-0.5235988,0.001068829,0.5089958
18.51,-0.5235988,0.001014119,0.5041335
18.52,-0.5235988,0.001055047,0.5041335
18.53,-0.5235988,0.001086153,0.5041335
18.54,-0.5235988,0.001099144,0.5041335
18.55,-0.5235988,0.001102077,0.5089958
18.56,-0.5235988,0.001157038,0.5089958
18.57,-0.5235988,0.001195522,0.5041335
18.58,-0.5235988,0.001242065,0.5041335
18.59,-0.5235988,0.001284129,0.5041335
18.6,-0.5235988,0.001256164,0.5041335
18.61,-0.5235988,0.001192829,0.5089958
18.62,-0.5235988,0.001151021,0.5041335
18.63,-0.5235988,0.001195407,0.5041335
18.64,-0.5235988,0.001192303,0.5041335
18.65,-0.5235988,0.00119493,0.5041335
18.66,-0.5235988,0.001163928,0.5041335
18.67,-0.5235988,0.001186747,0.5041335
18.68,-0.5235988,0.00122797,0.5041335
18.69,-0.5235988,0.00123478,0.5041335
18.7,-0.5235988,0.001128619,0.5041335
18.71,-0.5235988,0.001058857,0.5041335
18.72,-0.5235988,0.001040181,0.5041335
18.73,-0.5235988,0.001104802,0.5041335
18.74,-0.5235988,0.001156418,0.5041335
18.75,-0.5235988,0.001068133,0.5041335
18.76,-0.5235988,0.001094347,0.5041335
18.77,-0.5235988,0.001106099,0.5089958
18.78,-0.5235988,0.000926331,0.5041335
18.79,-0.5235988,0.0008434556,0.5089958
18.8,-0.5235988,0.0009063005,0.5089958
18.81,-0.5235988,0.000922929,0.5041335
18.82,-0.5235988,0.001038038,0.5041335
18.83,-0.5235988,0.001064338,0.5089958
18.84,-0.5235988,0.001056361,0.4992712
18.85,-0.5235988,0.001051823,0.5041335
18.86,-0.5235988,0.001003898,0.5041335
18.87,-0.5235988,0.0008878831,0.5041335
18.88,-0.5235988,0.0009027783,0.5041335
18.89,-0.5235988,0.0009194402,0.5041335
18.9,-0.5235988,0.0008455635,0.5041335
18.91,-0.5235988,0.0007955962,0.5089958
18.92,-0.5235988,0.0007305013,0.5041335
18.93,-0.5235988,0.0007254073,0.5089958
18.94,-0.5235988,0.0007376513,0.5041335
18.95,-0.5235988,0.000622098,0.5089958
18.96,-0.5235988,0.0006450522,0.5041335
18.97,-0.5235988,0.0006171069,0.5089958
18.98,-0.5235988,0.0006421712,0.5089958
18.99,-0.5235988,0.0006827591,0.5089958
19,-0.5235988,0.0006562341,0.5041335
19.01,-0.5235988,0.000712597,0.5041335
19.02,-0.5235988,0.0007602268,0.5089958
19.03,-0.5235988,0.0007039556,0.5041335
19.04,-0.5235988,0.0006856196,0.5041335
19.05,-0.5235988,0.0006362141,0.5041335
19.06,-0.5235988,0.0006358966,0.5041335
19.07,-0.5235988,0.0006522782,0.5089958
19.08,-0.5235988,0.0005880416,0.5041335
19.09,-0.5235988,0.0005706012,0.5089958
19.1,-0.5235988,0.0006022302,0.5041335
19.11,-0.5235988,0.0005915929,0.5041335
19.12,-0.5235988,0.0005761064,0.5041335
19.13,-0.5235988,0.0006331286,0.5041335
19.14,-0.5235988,0.0006939818,0.5041335
19.15,-0.5235988,0.0007193724,0.5089958
19.16,-0.5235988,0.0007115396,0.5041335
19.17,-0.5235988,0.0006904256,0.5041335
19.18,-0.5235988,0.0006331218,0.5041335
19.19,-0.5235988,0.0005418435,0.5041335
19.2,-0.5235988,0.0005273313,0.5041335
19.21,-0.5235988,0.0004966137,0.5041335
19.22,-0.5235988,0.000415022,0.5041335
19.23,-0.5235988,0.0003960116,0.5041335
19.24,-0.5235988,0.0003641149,0.5089958
19.25,-0.5235988,0.0003559968,0.5041335
19.26,-0.5235988,0.0004118668,0.5041335
19.27,-0.5235988,0.0004324138,0.5041335
19.28,-0.5235988,0.0004902181,0.5041335
19.29,-0.5235988,0.0005247263,0.5041335
19.3,-0.5235988,0.0004672568,0.5041335
19.31,-0.5235988,0.0004420082,0.5089958
19.32,-0.5235988,0.0004866179,0.4992712
19.33,-0.5235988,0.0005177972,0.5041335
19.34,-0.5235988,0.0005122748,0.5089958
19.35,-0.5235988,0.0004769783,0.5041335
19.36,-0.5235988,0.0005588806,0.5041335
19.37,-0.5235988,0.0005500267,0.5089958
19.38,-0.5235988,0.0005771393,0.5041335
19.39,-0.5235988,0.0005850327,0.5041335
19.4,-0.5235988,0.0005785528,0.5089958
19.41,-0.5235988,0.0005379322,0.5041335
19.42,-0.5235988,0.0005797701,0.5041335
19.43,-0.5235988,0.0005259163,0.5041335
19.44,-0.5235988,0.000527456,0.5089958
19.45,-0.5235988,0.0005532352,0.5041335
19.46,-0.5235988,0.0005555611,0.5041335
19.47,-0.5235988,0.0005953476,0.5041335
19.48,-0.5235988,0.0006484615,0.5041335
19.49,-0.5235988,0.0006172584,0.5089958
19.5,-0.5235988,0.0006041136,0.5041335
19.51,-0.5235988,0.000565337,0.5041335
19.52,-0.5235988,0.0006282941,0.5089958
19.53,-0.5235988,0.0006055104,0.5041335
19.54,-0.5235988,0.0006087396,0.5041335
19.55,-0.5235988,0.0006807507,0.5041335
19.56,-0.5235988,0.0008194755,0.5089958
19.57,-0.5235988,0.0009276962,0.5041335
19.58,-0.5235988,0.001018343,0.5089958
19.59,-0.5235988,0.001084057,0.5041335
19.6,-0.5235988,0.001103505,0.5041335
19.61,-0.5235988,0.001122271,0.5041335
19.62,-0.5235988,0.001151558,0.5041335
19.63,-0.5235988,0.001127526,0.5041335
19.64,-0.5235988,0.001038191,0.5089958
19.65,-0.5235988,0.001006169,0.5089958
19.66,-0.5235988,0.0009859931,0.5041335
19.67,-0.5235988,0.001002707,0.5041335
19.68,-0.5235988,0.001022559,0.5089958
19.69,-0.5235988,0.0009863935,0.5041335
19.7,-0.5235988,0.000973073,0.5089958
19.71,-0.5235988,0.0009740536,0.5089958
19.72,-0.5235988,0.0008895358,0.5041335
19.73,-0.5235988,0.0009285984,0.5041335
19.74,-0.5235988,0.0008978291,0.5041335
19.75,-0.5235988,0.0008566166,0.5089958
19.76,-0.5235988,0.0009511914,0.5041335
19.77,-0.5235988,0.0009931668,0.5041335
19.78,-0.5235988,0.0009956639,0.5041335
19.79,-0.5235988,0.0009228743,0.5041335
19.8,-0.5235988,0.0009604311,0.5041335
19.81,-0.5235988,0.0009660027,0.5041335
19.82,-0.5235988,0.0009218985,0.5041335
19.83,-0.5235988,0.0008440617,0.5041335
19.84,-0.5235988,0.001015057,0.5089958
19.85,-0.5235988,0.001069458,0.5089958
19.86,-0.5235988,0.001000794,0.5041335
19.87,-0.5235988,0.001015044,0.5041335
19.88,-0.5235988,0.0009734212,0.5041335
19.89,-0.5235988,0.0009490591,0.5041335
19.9,-0.5235988,0.0009497768,0.4992712
19.91,-0.5235988,0.001016904,0.5041335
19.92,-0.5235988,0.001016187,0.5041335
19.93,-0.5235988,0.00107403,0.5041335
19.94,-0.5235988,0.001098678,0.5041335
19.95,-0.5235988,0.00106744,0.5041335
19.96,-0.5235988,0.001034562,0.5041335
19.97,-0.5235988,0.00112758,0.5041335
19.98,-0.5235988,0.001160049,0.5041335
19.99,-0.5235988,0.001202416,0.5041335
20,-0.5235988,0.001181529,0.5041335
20.01,-0.5235988,0.00118472,0.5041335
20.02,-0.5235988,0.001246195,0.5041335
20.03,-0.5235988,0.00143154,0.5041335
20.04,-0.5235988,0.001019874,0.5041335
20.05,-0.5235988,0.001082801,0.5089958
20.06,-0.5235988,0.001645267,0.5041335
20.07,-0.5235988,0.001511244,0.5089958
20.08,-0.5235988,0.001254106,0.5089958
20.09,-0.5235988,0.001378782,0.5041335
20.1,-0.5235988,0.001400308,0.5041335
20.11,-0.5235988,0.001232872,0.5089958
20.12,-0.5235988,0.001468849,0.5089958
20.13,-0.5235988,0.001641277,0.5041335
20.14,-0.5235988,0.001221571,0.5041335
20.15,-0.5235988,0.00102269,0.5041335
20.16,-0.5235988,0.001368298,0.5041335
20.17,-0.5235988,0.001384611,0.5041335
20.18,-0.5235988,0.001217834,0.5041335
20.19,-0.5235988,0.001398039,0.5089958
20.2,-0.5235988,0.001386399,0.5089958
20.21,-0.5235988,0.001056847,0.5041335
20.22,-0.5235988,0.00128796,0.5041335
20.23,-0.5235988,0.001430781,0.5041335
20.24,-0.5235988,0.001243793,0.5041335
20.25,-0.5235988,0.001134223,0.5041335
20.26,-0.5235988,0.001184006,0.5041335
20.27,-0.5235988,0.001087082,0.5089958
20.28,-0.5235988,0.001052716,0.5041335
20.29,-0.5235988,0.001209068,0.5041335
20.3,-0.5235988,0.001213245,0.5041335
20.31,-0.5235988,0.001052724,0.5041335
20.32,-0.5235988,0.00110016,0.5041335
20.33,-0.5235988,0.00110001,0.5041335
20.34,-0.5235988,0.0009624051,0.5041335
20.35,-0.5235988,0.001000984,0.5041335
20.36,-0.5235988,0.001123693,0.5041335
20.37,-0.5235988,0.001040846,0.5041335
20.38,-0.5235988,0.0009849668,0.5089958
20.39,-0.5235988,0.00111084,0.5089958
20.4,-0.5235988,0.001187074,0.5089958
20.41,-0.5235988,0.001181567,0.5041335
20.42,-0.5235988,0.001173892,0.5089958
20.43,-0.5235988,0.001217498,0.4992712
20.44,-0.5235988,0.001094609,0.4992712
20.45,-0.5235988,0.001137139,0.4992712
20.46,-0.5235988,0.001298701,0.5041335
20.47,-0.5235988,0.001152476,0.5041335
20.48,-0.5235988,0.001062121,0.5041335
20.49,-0.5235988,0.001164375,0.5041335
20.5,-0.5235988,0.001095654,0.5041335
20.51,-0.5235988,0.001050722,0.5041335
20.52,-0.5235988,0.00110978,0.5041335
20.53,-0.5235988,0.001103714,0.5041335
20.54,-0.5235988,0.001069151,0.5041335
20.55,-0.5235988,0.001102028,0.5041335
20.56,-0.5235988,0.001181004,0.5041335
20.57,-0.5235988,0.001183165,0.5041335
20.58,-0.5235988,0.001128191,0.5041335
20.59,-0.5235988,0.001136006,0.5041335
20.6,-0.5235988,0.001129728,0.5041335
20.61,-0.5235988,0.001193288,0.5041335
20.62,-0.5235988,0.001266941,0.5041335
20.63,-0.5235988,0.001258952,0.5041335
20.64,-0.5235988,0.001241114,0.5041335
20.65,-0.5235988,0.001295104,0.5041335
20.66,-0.5235988,0.001257968,0.5041335
20.67,-0.5235988,0.001252359,0.5041335
20.68,-0.5235988,0.001384457,0.5041335
20.69,-0.5235988,0.001400379,0.5041335
20.7,-0.5235988,0.001239766,0.5089958
20.71,-0.5235988,0.001221449,0.5041335
20.72,-0.5235988,0.001303011,0.5041335
20.73,-0.5235988,0.0013469,0.5041335
20.74,-0.5235988,0.001394848,0.5089958
20.75,-0.5235988,0.001463956,0.5041335
20.76,-0.5235988,0.00139163,0.5041335
20.77,-0.5235988,0.001369176,0.5041335
20.78,-0.5235988,0.001454635,0.5041335
20.79,-0.5235988,0.001482234,0.5089958
20.8,-0.5235988,0.001437965,0.5041335
20.81,-0.5235988,0.001422697,0.5041335
20.82,-0.5235988,0.001481752,0.5041335
20.83,-0.5235988,0.001568448,0.5041335
20.84,-0.5235988,0.001573479,0.5041335
20.85,-0.5235988,0.001581477,0.5041335
20.86,-0.5235988,0.001605365,0.5089958
20.87,-0.5235988,0.001500797,0.5041335
20.88,-0.5235988,0.001472008,0.5041335
20.89,-0.5235988,0.001490555,0.5041335
20.9,-0.5235988,0.001475983,0.5041335
20.91,-0.5235988,0.001491686,0.5041335
20.92,-0.5235988,0.001482433,0.5041335
20.93,-0.5235988,0.001536576,0.5089958
20.94,-0.5235988,0.001451335,0.5041335
20.95,-0.5235988,0.001410049,0.5041335
20.96,-0.5235988,0.001364314,0.5041335
20.97,-0.5235988,0.001351012,0.5089958
20.98,-0.5235988,0.001398913,0.5089958
20.99,-0.5235988,0.0014174,0.5041335
21,-0.5235988,0.001379723,0.5089958
21.01,-0.5235988,0.001346287,0.5089958
21.02,-0.5235988,0.0013611,0.5089958
21.03,-0.5235988,0.00140291,0.5089958
21.04,-0.5235988,0.001349089,0.5041335
21.05,-0.5235988,0.001349128,0.5041335
21.06,-0.5235988,0.001366424,0.5041335
21.07,-0.5235988,0.001344252,0.5041335
21.08,-0.5235988,0.001297368,0.5041335
21.09,-0.5235988,0.001200113,0.5041335
21.1,-0.5235988,0.001210379,0.5041335
21.11,-0.5235988,0.001223482,0.5089958
21.12,-0.5235988,0.00121647,0.5041335
21.13,-0.5235988,0.001240649,0.5041335
21.14,-0.5235988,0.001258499,0.5041335
21.15,-0.5235988,0.00128034,0.5089958
21.16,-0.5235988,0.001340774,0.5041335
21.17,-0.5235988,0.001341335,0.5041335
21.18,-0.5235988,0.001393959,0.5041335
21.19,-0.5235988,0.001376708,0.5041335
21.2,-0.5235988,0.001401457,0.5041335
21.21,-0.5235988,0.001375091,0.5041335
21.22,-0.5235988,0.001330937,0.5089958
21.23,-0.5235988,0.001313524,0.5041335
21.24,-0.5235988,0.001312646,0.5041335
21.25,-0.5235988,0.001244972,0.5089958
21.26,-0.5235988,0.001138202,0.5041335
21.27,-0.5235988,0.00112852,0.5041335
21.28,-0.5235988,0.001246514,0.5041335
21.29,-0.5235988,0.001220103,0.5041335
21.3,-0.5235988,0.001133649,0.5041335
21.31,-0.5235988,0.001218316,0.5089958
21.32,-0.5235988,0.001217003,0.5041335
21.33,-0.5235988,0.001306992,0.5041335
21.34,-0.5235988,0.001313434,0.5041335
21.35,-0.5235988,0.001220757,0.5089958
21.36,-0.5235988,0.001233293,0.5041335
21.37,-0.5235988,0.001209432,0.5041335
21.38,-0.5235988,0.00125525,0.5041335
21.39,-0.5235988,0.001262422,0.5041335
21.4,-0.5235988,0.00128011,0.4992712
21.41,-0.5235988,0.001341026,0.5041335
21.42,-0.5235988,0.001319621,0.5041335
21.43,-0.5235988,0.001340503,0.5089958
21.44,-0.5235988,0.001361112,0.5089958
21.45,-0.5235988,0.001352564,0.5089958
21.46,-0.5235988,0.001297608,0.5041335
21.47,-0.5235988,0.001283315,0.5041335
21.48,-0.5235988,0.001346356,0.5041335
21.49,-0.5235988,0.00136042,0.5041335
21.5,-0.5235988,0.001335314,0.5041335
21.51,-0.5235988,0.001386792,0.4992712
21.52,-0.5235988,0.001419087,0.5089958
21.53,-0.5235988,0.001397873,0.5041335
